Forward price,Forward bid,Power sold,Power bought,hydrogen scheduled,lambda_DW,lambda_UP,E_real,E_forecast
83.53,1.95205041932906,0.0,2.2815430061459763,1.6557525337665187,83.53,83.53,1.3262599469496021,E_forecast[543]
82.83,2.0605739108712005,0.0,1.682733948792726,1.6646003562239127,82.83,82.83,2.042440318302387,E_forecast[544]
292.69,11.42570269339999,0.0,10.64719238639881,1.7148583932640733,292.69,82.92,2.493368700265252,E_forecast[545]
300.0,12.275031467031667,0.0,11.489409053605112,1.9464730772896255,300.0,87.85,2.7320954907161803,E_forecast[546]
300.0,12.651868950849854,0.0,12.08132697917031,1.896301529646716,300.0,85.03,2.46684350132626,E_forecast[547]
292.69,12.257990992811099,0.0,11.474771931402648,1.6040488431008333,292.69,62.25,2.387267904509284,E_forecast[548]
55.0,2.76368053190191,0.0,2.466373824570655,2.6469903748968613,58.06,55.0,2.9442970822281165,E_forecast[549]
55.0,2.5373968088297616,0.0,2.3497927559475906,2.67711743252897,57.55,55.0,2.864721485411141,E_forecast[550]
56.83,2.273352140842186,0.0,2.2003231110873775,2.63254126202238,56.83,56.83,2.7055702917771884,E_forecast[551]
54.96,2.043196866897082,0.0,2.3475498560174803,2.7446712915076663,54.96,54.96,2.440318302387268,E_forecast[552]
55.98,1.3420729558496913,0.0,2.066513948622581,2.793406510014269,55.98,55.98,2.0689655172413794,E_forecast[553]
55.8,1.1005789271695512,0.0,2.050692504294279,2.8334027017931627,55.8,55.8,1.883289124668435,E_forecast[554]
55.57,1.0350712344339015,0.0,2.375299941857466,2.8521650469461104,55.57,55.57,1.5119363395225462,E_forecast[555]
55.33,0.9132367709339966,0.0,2.7045881000109917,2.878884485575669,55.33,55.33,1.0875331564986737,E_forecast[556]
55.8,0.7603134947650652,0.0,2.7106366361513086,2.878705104250965,55.8,55.8,0.9283819628647215,E_forecast[557]
60.05,0.7242463848063456,0.0,2.550478378390112,2.7015635585705042,60.05,60.05,0.8753315649867375,E_forecast[558]
75.98,0.8989765998720538,0.0,2.1071537816502275,2.056983547825919,75.98,75.98,0.8488063660477453,E_forecast[559]
155.0,2.654276275681984,0.0,1.9888260808948597,0.1568309723216288,155.0,96.7,0.8222811671087533,E_forecast[560]
155.0,2.7285667036985526,0.0,2.132801195432326,0.14694006202555077,155.0,109.45,0.7427055702917772,E_forecast[561]
200.0,4.612802317336,0.0,3.684420354471279,0.0,200.0,108.56,0.9283819628647215,E_forecast[562]
135.0,2.1386746443880504,0.0,1.8470499098234392,0.424555636788174,135.0,102.76,0.7161803713527852,E_forecast[563]
135.0,1.998880232206178,0.0,1.9380690964833769,0.44316764411804765,135.0,101.2,0.5039787798408488,E_forecast[564]
61.0,0.6547758780606248,0.0,2.981023342283171,2.6710750504294425,95.97,61.0,0.3448275862068966,E_forecast[565]
57.84,0.4977890056233177,0.0,3.0845359676953317,2.8254737525229423,90.41,57.84,0.23872679045092837,E_forecast[566]
57.84,0.41019090325693863,0.0,3.114701334133719,2.8371364255717406,87.7,57.84,0.13262599469496023,E_forecast[567]
57.33,0.40122482746161825,0.0,3.1288276327906903,2.860228800024032,88.28,57.33,0.13262599469496023,E_forecast[568]
59.0,0.40256186729311616,0.0,2.899493624175392,2.7887089452111886,95.01,59.0,0.2917771883289125,E_forecast[569]
106.82,0.9267166423319869,0.0,1.9166609254831468,1.12257027784612,106.82,106.82,0.13262599469496023,E_forecast[570]
100.29,0.8325323125143109,0.0,2.108235969433662,1.3022288558583428,100.29,100.29,0.02652519893899204,E_forecast[571]
73.38,0.5211314197034859,0.0,2.7232894894119903,2.2021580697085046,73.38,73.38,0.0,E_forecast[572]
60.35,0.4014133494398391,0.0,3.106847651781041,2.7319595012801936,60.35,60.35,0.02652519893899204,E_forecast[573]
59.75,0.3555179293084131,0.0,3.039217313419015,2.763274980927578,59.75,59.75,0.07957559681697612,E_forecast[574]
58.45,0.26659746526095185,0.0,2.9906872985312467,2.830190629026263,58.45,58.45,0.10610079575596816,E_forecast[575]
57.19,0.15988142293097263,0.0,3.0052204664166595,2.898389441363671,57.19,57.19,0.05305039787798408,E_forecast[576]
58.0,0.0,0.0,2.831848258792801,2.884898656670785,58.0,57.32,0.05305039787798408,E_forecast[577]
58.0,0.014664025582739382,0.0,2.7384591434051133,2.882946311456326,58.0,56.47,0.15915119363395225,E_forecast[578]
56.7,0.009265080881972199,0.0,2.6305631636177904,2.9396004700037226,56.7,55.95,0.3183023872679045,E_forecast[579]
55.52,0.10330023748363953,0.0,2.8695036263903257,2.9784049804186226,55.52,55.44,0.21220159151193632,E_forecast[580]
55.28,0.04954156608013571,0.0,3.019081810709742,2.996065443568598,55.28,55.28,0.02652519893899204,E_forecast[581]
58.98,0.022533935258753357,0.0,2.783111769866457,2.84015343142468,58.98,58.98,0.07957559681697612,E_forecast[582]
69.39,0.07472558751143882,0.0,2.2216133947818544,2.4121397966603357,69.39,69.39,0.26525198938992045,E_forecast[583]
56.35,0.036072115965007034,0.0,2.934221614537045,2.9511998964500226,84.48,56.35,0.05305039787798408,E_forecast[584]
56.3,0.056224221454917456,0.0,2.5294582155112297,2.9506875749581694,94.67,56.3,0.47745358090185674,E_forecast[585]
56.04,0.12531152735818446,0.0,1.8314194135779878,2.9527922363524293,91.4,56.04,1.246684350132626,E_forecast[586]
107.15,0.7995571403679896,0.11140150599102727,0.0,1.1314816719433702,107.15,82.96,2.042440318302387,E_forecast[587]
107.15,0.9606855939985807,0.0,0.1874257533474345,1.1100292840172905,107.15,78.0,1.883289124668435,E_forecast[588]
93.76,0.7917592799550879,0.0,0.7972143167020682,1.4908661773305347,93.76,71.81,1.4854111405835544,E_forecast[589]
93.76,0.7450720065652094,0.0,0.5710665206083059,1.4970820471995951,93.76,69.87,1.6710875331564987,E_forecast[590]
93.76,0.8115984516309322,0.0,0.36348375042029524,1.4882248213357823,93.76,68.64,1.9363395225464193,E_forecast[591]
65.85,0.6367568735712267,0.0,1.0437011993700045,2.4759098430401574,65.85,65.58,2.0689655172413794,E_forecast[592]
65.08,0.8173891820339373,0.0,1.0719063657164296,2.4826338945578255,65.08,65.08,2.2281167108753315,E_forecast[593]
70.87,1.200716185439833,0.0,1.4170102411816197,2.205683976166188,70.87,70.87,1.989389920424403,E_forecast[594]
71.74,1.5958547533271907,0.0,1.4879613843738368,2.1202233419219794,71.74,71.74,2.2281167108753315,E_forecast[595]
57.28,1.9870978549510154,0.0,1.349213564119522,2.6512403776035183,57.28,57.28,3.2891246684350133,E_forecast[596]
55.43,2.5836111762463876,0.0,0.9651705674676698,2.6521164203990013,55.43,55.43,4.270557029177719,E_forecast[597]
58.7,3.22744256574269,0.0,0.34774992488653966,2.4253471469422583,58.7,54.36,5.305039787798409,E_forecast[598]
58.7,3.7195677721091425,0.0,0.7743543582467596,2.3598263739360257,58.7,53.59,5.305039787798409,E_forecast[599]
56.5,3.9194170276177474,0.0,1.5990774694441283,2.427671051905956,56.5,52.35,4.748010610079575,E_forecast[600]
56.5,3.0055381009723448,0.0,2.239231682961876,2.5493434493635365,56.5,51.91,3.315649867374005,E_forecast[601]
56.4,2.347378115085763,0.0,1.6199843599775932,2.6413065101438193,56.4,51.52,3.3687002652519893,E_forecast[602]
56.0,1.6959187203973336,0.0,1.6031476701597365,2.745425236234551,56.0,50.98,2.838196286472148,E_forecast[603]
50.85,1.0937377334790432,0.0,2.291789841137372,3.054816033387772,50.85,50.85,1.856763925729443,E_forecast[604]
51.52,0.7789964535542311,0.0,2.9434730656413217,3.0663333760128197,51.52,51.52,0.9018567639257293,E_forecast[605]
52.01,0.5521809102315127,0.0,2.8043150279801066,3.074415284857347,52.01,52.01,0.8222811671087533,E_forecast[606]
48.5,0.4861535368414325,0.0,2.668773999126921,3.2436284198451704,52.44,48.5,1.0610079575596818,E_forecast[607]
48.5,0.5406256703181,0.0,2.981245788143265,3.236376085994926,53.35,48.5,0.7957559681697612,E_forecast[608]
49.0,0.5025373042544955,0.0,2.951617515212708,3.2183109801889818,53.99,49.0,0.7692307692307693,E_forecast[609]
49.95,0.5461042202403494,0.0,2.9722104397760143,3.1688117898274424,56.28,49.95,0.7427055702917772,E_forecast[610]
52.0,0.5669252540401264,0.0,2.605345182030307,3.072902686610871,58.62,52.0,1.0344827586206897,E_forecast[611]
59.18,0.7310714743956568,0.0,2.1156313092941086,2.737344980787046,59.18,59.18,1.3527851458885942,E_forecast[612]
59.22,1.0738291078684672,0.0,2.3580111696524924,2.690017605550603,59.22,56.72,1.4058355437665782,E_forecast[613]
59.22,1.3032937740944277,0.0,2.1855724873510436,2.6594670421690827,59.22,56.16,1.7771883289124668,E_forecast[614]
56.5,1.2139673745014454,0.0,2.41032578550821,2.787870347346287,56.5,54.61,1.5915119363395225,E_forecast[615]
54.1,1.0141876114585082,0.0,2.7666693129004383,2.91959045475758,54.1,54.1,1.16710875331565,E_forecast[616]
58.0,0.9381140253567386,0.0,3.141084484071161,2.7599996364332555,58.0,55.17,0.5570291777188329,E_forecast[617]
58.0,1.0518316690933829,0.0,3.1070359455636547,2.744859448884065,58.0,56.73,0.6896551724137931,E_forecast[618]
56.2,1.255129208599832,0.0,2.485553955040154,2.795411483840853,57.92,56.2,1.5649867374005306,E_forecast[619]
52.01,1.5524769624537416,0.0,2.636950484460497,2.9412374477361984,55.11,52.01,1.856763925729443,E_forecast[620]
51.7,2.1735729334615828,0.0,3.083235121431109,2.8725269094549373,53.06,51.7,1.9628647214854111,E_forecast[621]
49.0,2.837299803226667,0.0,3.1718198933533626,2.907464387208923,52.42,49.0,2.572944297082228,E_forecast[622]
49.0,3.1833602730442117,0.0,2.410798461021478,2.8613904426191765,51.92,49.0,3.63395225464191,E_forecast[623]
50.14,3.405442994832401,0.0,1.914311018595202,2.77942505294052,51.14,50.14,4.270557029177719,E_forecast[624]
51.48,3.3235484207207193,0.0,1.9149825144672494,2.729365128229289,51.48,51.48,4.137931034482759,E_forecast[625]
40.46,3.878603343067245,0.0,2.015761695735411,3.1769461510766543,40.46,40.46,5.039787798408488,E_forecast[626]
20.83,0.0,2.1166400835320793,0.0,4.196357263948027,20.83,20.83,6.312997347480106,E_forecast[627]
20.06,0.0,1.9067635557003573,0.0,4.167507001328821,20.06,20.06,6.074270557029178,E_forecast[628]
16.78,0.0,1.7629428339489275,0.0,4.284802524141257,16.78,16.78,6.047745358090185,E_forecast[629]
26.58,0.0,2.465914977166401,0.0,3.767506773496729,26.58,26.58,6.23342175066313,E_forecast[630]
38.61,4.764167071565982,0.0,0.8860693176878014,3.15107996495471,38.61,38.61,7.029177718832891,E_forecast[631]
51.46,4.789099464796187,0.0,0.3746462371074477,2.5351488943271763,51.46,51.46,6.949602122015915,E_forecast[632]
51.45,4.947547354120958,0.0,1.149055914885455,2.5145059082446037,51.45,51.45,6.312997347480106,E_forecast[633]
55.55,5.148612006312602,0.0,1.3797102247465087,2.3053687754630845,55.55,51.66,6.074270557029178,E_forecast[634]
57.05,5.062376354507214,0.0,1.7703247397422843,2.251714963484407,57.05,52.61,5.543766578249337,E_forecast[635]
57.05,4.856964672444364,0.0,0.2660012977748307,2.279063150529406,57.05,52.64,6.870026525198939,E_forecast[636]
55.58,4.594908074423607,0.0,1.402393317986426,2.377777020751148,55.58,52.25,5.570291777188329,E_forecast[637]
55.3,4.354449571601187,0.0,2.930336423758376,2.4220406983110356,55.3,52.04,3.8461538461538463,E_forecast[638]
55.3,4.1510211714943335,0.0,2.462214971339202,2.4491248343276273,55.3,52.05,4.137931034482759,E_forecast[639]
55.3,4.026840904390795,0.0,1.0283079219918858,2.4656579990334513,55.3,52.17,5.464190981432361,E_forecast[640]
53.49,3.9961945909446133,0.0,1.4795172016788705,2.5496356080817364,53.49,53.49,5.066312997347479,E_forecast[641]
54.31,3.8928850879763237,0.0,0.6374320163733409,2.5270402970972827,54.31,54.31,5.7824933687002655,E_forecast[642]
51.95,3.824100099990263,0.0,1.0279346556087163,2.6415003381118223,54.38,51.95,5.437665782493369,E_forecast[643]
50.4,3.8137728780688587,0.0,0.8770844952354571,2.7131789911719038,54.26,50.4,5.649867374005305,E_forecast[644]
50.4,3.54609424535266,0.0,0.4063173826159865,2.7488173017195594,53.61,50.4,5.888594164456233,E_forecast[645]
48.5,3.276121877023832,0.0,0.1005529587809737,2.8721764398473266,52.8,48.5,6.047745358090185,E_forecast[646]
48.5,3.086313252859533,0.0,1.262275102116837,2.8974472603978874,52.5,48.5,4.721485411140583,E_forecast[647]
48.5,2.8780445805812755,0.0,2.4875705358168076,2.9251758226095372,51.53,48.5,3.315649867374005,E_forecast[648]
51.02,2.1575368304032496,0.0,2.224797921158628,2.9054573772275267,51.02,51.02,2.838196286472148,E_forecast[649]
50.51,2.089366835009405,0.0,3.1438222197200627,2.9377445093790926,50.51,50.51,1.883289124668435,E_forecast[650]
50.32,1.9808009948714864,0.0,2.7400806370963555,2.9608711541612083,50.32,50.32,2.201591511936339,E_forecast[651]
50.39,2.114425181197894,0.0,2.507890059129314,2.9398839760746562,50.39,50.39,2.546419098143236,E_forecast[652]
50.97,1.9907280786721353,0.0,2.9047502477730314,2.9299372884642914,50.97,50.97,2.0159151193633953,E_forecast[653]
53.57,1.8616738482596935,0.0,1.270188026308569,2.830264841178849,53.57,53.57,3.4217506631299734,E_forecast[654]
55.14,2.106783325385829,0.0,1.4929126389932454,2.728304379920414,55.14,55.14,3.3421750663129974,E_forecast[655]
64.04,1.892534655038424,0.0,3.159885907208501,2.3814096076077425,64.04,64.04,1.1140583554376657,E_forecast[656]
52.46,1.3865710381906955,0.0,3.2951834157053295,2.9430951361353235,64.88,52.46,1.0344827586206897,E_forecast[657]
51.43,1.3283048971299094,0.0,2.7075390414320752,2.9972712795806804,62.2,51.43,1.6180371352785148,E_forecast[658]
51.43,1.2882426637544928,0.0,2.725861028435819,3.0026051020818567,58.38,51.43,1.5649867374005306,E_forecast[659]
50.5,1.1915155368932637,0.0,2.8434191072174535,3.057739114090768,57.3,50.5,1.4058355437665782,E_forecast[660]
50.9,0.9420482618325922,0.0,2.8476777172811816,3.0727382087642394,56.93,50.9,1.16710875331565,E_forecast[661]
50.9,0.6567020312384204,0.0,2.7329480280174194,3.1107287553996885,56.9,50.9,1.0344827586206897,E_forecast[662]
52.0,0.4517005287389601,0.0,3.0890156713962704,3.088243524620175,57.37,52.0,0.45092838196286467,E_forecast[663]
58.0,0.37831351186625883,0.0,3.106743309094205,2.8345305929839144,58.0,58.0,0.10610079575596816,E_forecast[664]
59.67,0.37992684091623624,0.0,3.063747395992427,2.7633961518931667,59.67,59.67,0.07957559681697612,E_forecast[665]
61.38,0.4455984796902693,0.0,3.022622554411827,2.683124870477526,61.38,61.38,0.10610079575596816,E_forecast[666]
59.64,0.5199999804482436,0.0,3.0538101473755637,2.746011758439256,59.64,59.64,0.21220159151193632,E_forecast[667]
56.44,0.7270554367309253,0.0,2.123468083907673,2.8552985888213103,56.44,56.44,1.4588859416445623,E_forecast[668]
55.17,1.2692942161223062,0.0,0.9512862368632917,2.8384906944810386,55.17,55.17,3.156498673740053,E_forecast[669]
56.29,2.065539410706265,0.0,1.0356163350275174,2.6836047757801387,56.29,54.79,3.713527851458886,E_forecast[670]
56.09,2.7718940482754046,0.0,0.9669658390040259,2.5982548146012996,56.09,53.68,4.403183023872678,E_forecast[671]
55.55,3.2023741940595247,0.0,0.0374190282950555,2.5644878050578126,55.55,52.36,5.729442970822282,E_forecast[672]
51.31,3.585150163824979,0.0,0.9558176787060289,2.7022325016184503,51.31,51.31,5.3315649867374,E_forecast[673]
50.69,3.4041674075251738,0.0,1.0392946942535533,2.754490681953844,50.69,50.69,5.119363395225465,E_forecast[674]
50.59,3.3526410494511616,0.0,0.8135079916884478,2.7659067300356948,50.59,50.59,5.305039787798409,E_forecast[675]
52.8,3.424498645580117,0.0,0.40463995404487996,2.656533881409059,52.8,51.0,5.676392572944296,E_forecast[676]
51.56,3.377918404676188,0.0,1.3484160251844015,2.718508230587789,51.56,51.56,4.748010610079575,E_forecast[677]
54.18,2.7902523787330784,0.0,2.286817427035874,2.6795889209818404,54.18,54.18,3.183023872679045,E_forecast[678]
56.58,2.065545231374676,0.0,2.32277811719231,2.67102598926591,56.58,56.58,2.413793103448276,E_forecast[679]
67.67,1.6186762732189885,0.0,0.9742358308268946,2.2733314408970307,67.67,67.67,2.9177718832891246,E_forecast[680]
51.5,1.8892063373590726,0.0,2.3152640384020184,2.9194264013081974,72.8,51.5,2.493368700265252,E_forecast[681]
51.5,1.9153634776002217,0.0,1.7013338837526573,2.9159438809534968,70.63,51.5,3.1299734748010613,E_forecast[682]
52.43,1.9540272194101012,0.0,2.1173481841303006,2.868891256497388,70.38,52.43,2.7055702917771884,E_forecast[683]
52.43,2.1537229528532027,0.0,1.6008015704894798,2.8423040818272582,67.51,52.43,3.395225464190981,E_forecast[684]
55.1,2.3361744591020095,0.0,1.8791941377903907,2.6995183524284343,64.03,55.1,3.156498673740053,E_forecast[685]
54.48,2.393326520229346,0.0,1.4785592465124795,2.7191849809250437,63.84,54.48,3.63395225464191,E_forecast[686]
53.0,2.427188406630716,0.0,0.6982775135649546,2.7803729265628863,66.56,53.0,4.5092838196286475,E_forecast[687]
53.0,2.4058618432118237,0.0,2.4039282661636667,2.7832123115460075,66.0,53.0,2.7851458885941645,E_forecast[688]
70.5,2.3859967188223434,0.0,1.9015135350275303,2.061935914348423,70.5,69.33,2.546419098143236,E_forecast[689]
71.96,2.399551436554405,0.0,0.6379313328463616,2.0049581456288266,71.96,71.45,3.76657824933687,E_forecast[690]
72.82,2.6321361443244093,0.0,1.3379312543667088,1.941869380599329,72.82,72.82,3.2360742705570296,E_forecast[691]
68.14,2.8476778858121756,1.241340246575503,0.0,2.091353220397469,68.14,68.14,6.180371352785146,E_forecast[692]
58.08,3.032052898849556,1.3071286544085448,0.0,2.4777945740628535,58.08,58.08,6.816976127320955,E_forecast[693]
57.57,3.062594324865083,0.0,0.14703453779123876,2.4955807964805325,57.57,55.74,5.411140583554377,E_forecast[694]
56.0,2.708204917327067,0.0,0.5973705563636211,2.6106510501771374,56.0,53.83,4.721485411140583,E_forecast[695]
54.5,2.213018842807052,0.0,1.0826485307952152,2.7423087330810016,54.5,52.64,3.8726790450928386,E_forecast[696]
51.46,1.9705373139658882,0.0,2.8915552026721354,2.9104078091306502,51.46,51.46,1.989389920424403,E_forecast[697]
54.07,1.4515857584311302,0.0,3.279786731466227,2.8626837316557863,54.07,51.12,1.0344827586206897,E_forecast[698]
54.58,1.0499233378239095,0.0,3.121276602981312,2.893634432266156,54.58,50.69,0.8222811671087533,E_forecast[699]
54.58,1.0853257321138352,0.0,3.0989151805109456,2.888921013383848,54.58,50.82,0.8753315649867375,E_forecast[700]
54.7,1.2514876065482075,0.0,2.7071645744699886,2.8615125116883595,54.7,51.47,1.4058355437665782,E_forecast[701]
56.64,1.6651865967022417,0.0,2.7423549830653178,2.7217307205805827,56.64,53.97,1.6445623342175066,E_forecast[702]
63.85,2.207162133961953,0.0,1.7692391962163687,2.3472229508485802,63.85,56.09,2.7851458885941645,E_forecast[703]
94.0,2.9352457084026486,0.0,0.658912057441873,1.198467410047182,94.0,66.59,3.4748010610079576,E_forecast[704]
94.0,3.349052347481943,0.0,0.009667574232158138,1.1433738474398698,94.0,68.22,4.482758620689655,E_forecast[705]
53.8,3.276184428545963,0.0,0.9742222338809419,2.631724807987499,67.49,53.8,4.93368700265252,E_forecast[706]
66.09,3.384978923778859,0.6418720318858551,0.0,2.100469999242447,66.09,66.09,6.127320954907161,E_forecast[707]
63.73,3.6104177739228858,0.2455350149103754,0.0,2.1652673703179355,63.73,63.73,6.021220159151194,E_forecast[708]
60.21,3.9349168412597093,0.0,0.9503109013275806,2.267383449988295,60.21,60.21,5.251989389920424,E_forecast[709]
57.84,4.350986263499547,0.0,1.915440806473712,2.31246515305374,57.84,57.84,4.748010610079575,E_forecast[710]
56.97,5.01765985528704,0.0,0.2230778240592981,2.2611208865441412,56.97,56.97,7.0557029177718835,E_forecast[711]
57.68,5.714787796261145,1.3251806685859586,0.0,2.137750368044144,57.68,57.68,9.177718832891246,E_forecast[712]
61.57,6.267758637598046,0.8507167742063766,0.0,1.900092227452876,61.57,61.57,9.018567639257295,E_forecast[713]
68.2,6.673614382983638,0.8979418421144406,0.0,1.579637408854178,68.2,68.2,9.151193633952255,E_forecast[714]
62.53,6.8293595479995535,0.615691690978811,0.0,1.7857179917908654,62.53,62.53,9.230769230769232,E_forecast[715]
59.73,6.921228180369865,0.8174498430813966,0.0,1.8899691914028507,59.73,57.86,9.628647214854112,E_forecast[716]
56.64,6.9337229742785915,0.7276885331954971,0.0,2.0202861052580086,56.64,54.41,9.681697612732096,E_forecast[717]
56.1,6.856420812332538,0.7977896369057369,0.0,2.0540123624328173,56.1,53.83,9.708222811671089,E_forecast[718]
55.1,6.8327517289457935,0.7215695309103021,0.0,2.1008511539370076,55.1,51.99,9.655172413793103,E_forecast[719]
53.0,6.7897267860071695,0.5332681787638734,0.0,2.1995514543271018,53.0,46.86,9.522546419098143,E_forecast[720]
